长叶蚬壳花椒	植物
过江龙	植物
华南十大功劳	植物
灰色马先蒿	植物
中间黄杨	植物
脉萼蓝钟花	植物
轮叶木姜子	植物
粉叶黄毛草莓	植物
灰叶槭	植物
聚花白鹤藤	植物
粗野马先蒿	植物
硬毛木蓝	植物
江浙山胡椒	植物
华黄芪	植物
黑鳞耳蕨	植物
西南蔷薇	植物
花菱草	植物
纤秆珍珠茅	植物
西藏微孔草	植物
台东狗舌草	植物
细瘦孔颖草	植物
新疆毛连菜	植物
寒兰	植物
丝毛猕猴桃	植物
腋毛藤五加	植物
红雉凤仙花	植物
小叶鹅耳枥	植物
大叶东京鱼藤	植物
黑叶木蓝	植物
上思槭	植物
六棱茎冷水花	植物
朱砂杜鹃	植物
锐齿凤仙花	植物
尼泊尔猪毛菜	植物
长柱紫茎	植物
毛猴欢喜	植物
大叶蛇葡萄	植物
粗壮曲瓣梾木	植物
卵叶半边莲	植物
光腺合欢	植物
丰满凤仙花	植物
隆林唇柱苣苔	植物
大花万代兰	植物
密毛木地肤	植物
陷脉悬钩子	植物
香藤	植物
红毛琼楠	植物
全叶滇芎	植物
钝叶蔷薇	植物
毛菍	植物
皱波黄堇	植物
兰嵌马蓝	植物
麦穗茅根	植物
高帽乌头	植物
青藤仔	植物
叶头过路黄	植物
猴香子	植物
波罗蜜	植物
长鬃蓼	植物
松风草	植物
圆叶野海棠	植物
平卧长轴杜鹃	植物
匍匐栒子	植物
小花角茴香	植物
密叶槭	植物
大花木蓝	植物
贫花厚壳桂	植物
史氏马先蒿	植物
台湾银白藤	植物
显花蓼	植物
黄荆	植物
五柱枇杷柴	植物
帕米尔翠雀花	植物
台湾卷瓣兰	植物
白花刺参	植物
有斑百合	植物
藤春	植物
藏蒲公英	植物
黄白花蓝钟花	植物
广西离瓣寄生	植物
大洋洲滨藜	植物
孔雀稗	植物
中华结缕草	植物
江子	植物
狭翅桦	植物
环鳞烟斗柯	植物
单花百合	植物
高山附地菜	植物
南宁冬青	植物
光叶栒子	植物
岩生蒲儿根	植物
崖花子	植物
金黄脆蒴报春	植物
大桥蛇根草	植物
兴仁女贞	植物
绢毛山野豌豆	植物
山枇杷	植物
海南合欢	植物
小果毛蕊茶	植物
矮地榆	植物
掌叶橐吾	植物
河北葛缕子	植物
假紫万年青	植物
多羽片哈巴山马先蒿	植物
白茎眼子菜	植物
锡兰莓	植物
流苏子	植物
异块茎薯茛	植物
毛山小橘	植物
吊中子藤	植物
川杨桐	植物
砂狗娃花	植物
纤细通泉草	植物
瘦柱绒毛杜鹃	植物
丽江微孔草	植物
云南牛奶菜	植物
平枝榕	植物
侧卵叶紫麻	植物
壶卢	植物
西南泡花树	植物
毛乌蔹莓	植物
阿尔泰乳菀	植物
菱叶西番莲	植物
节蒴木	植物
南川升麻	植物
孔目矮柳	植物
斑膜芹	植物
四季竹	植物
窄叶火炭母	植物
短冠草	植物
锈毛苏铁	植物
那菲早熟禾	植物
米贝母	植物
刺花莲子草	植物
峨眉苣叶报春	植物
长梗开口箭	植物
华中蹄盖蕨	植物
粗颈紫堇	植物
百寿唇柱苣苔	植物
齿唇沼兰	植物
柘树	植物
防城杜鹃	植物
异萼凤仙花	植物
薄叶新耳草	植物
凹叶雀梅藤	植物
锈草	植物
樟叶巴戟	植物
七层楼	植物
裸茎绒果芹	植物
海南羊蹄甲	植物
云南葛藤	植物
白花米口袋	植物
大刺茶藨	植物
丽叶薯蓣	植物
茶枝橘	植物
红线儿菹	植物
西周赤瓟	植物
小叶水蓑衣	植物
云广粗叶木	植物
长叶车前	植物
察瓦龙忍冬	植物
葱状灯心草	植物
香港双蝴蝶	植物
类毛柱黄耆	植物
条裂委陵菜	植物
银鳞紫菀	植物
大叶赤榕	植物
檫木	植物
疏花毛茛	植物
长裂乌头	植物
攀援孔药花	植物
戟柳	植物
广西榕	植物
滇缅省藤	植物
小娃娃皮	植物
单叶红枝崖爬藤	植物
红叶苋	植物
捆仙绳	植物
斑块百合	植物
多枝柳穿鱼	植物
象蜡树	植物
拌根草	植物
毛接骨木	植物
香樟	植物
凤凰蜘蛛抱蛋	植物
耿马猪屎豆	植物
高脚老虎扭	植物
弯果乌头	植物
白头翁	植物
小果朴	植物
小掌叶毛茛	植物
大尾摇	植物
大叶柳叶栒子	植物
细穗碱茅	植物
藏飞蛾藤	植物
多花素馨	植物
疏花水锦树	植物
菱叶卫矛	植物
西黄松	植物
宽叶小叶杨	植物
四川天名精	植物
硬枝点地梅	植物
蒙古蒿	植物
合叶裂齿苔	植物
盘果草	植物
三裂假福王草	植物
元阳石豆兰	植物
须弥巴戟	植物
一点血秋海棠	植物
野芋	植物
长果砂仁	植物
具槽石斛	植物
卷柏	植物
凸尖叶青蛇藤	植物
长角凤仙花	植物
多歧沙参	植物
海南山麻杆	植物
硬毛千果榄仁	植物
台东山矾	植物
纤细茶秆竹	植物
四棱飘拂草	植物
台北红淡比	植物
纺锤唐松草	植物
台湾省藤	植物
马蹄细辛	植物
五瓣沙晶兰	植物
狭果穗花马先蒿	植物
粗壮迭叶楼梯草	植物
短鳞苔草	植物
棕红悬钩子	植物
小叶大翅驼蹄瓣	植物
稻槎菜	植物
线叶黑三棱	植物
珠芽景天	植物
毛沙生冰草	植物
密味桉	植物
异果崖豆藤	植物
疏晶楼梯草	植物
多叶小漆树	植物
硬皮禾叶兰	植物
四棱偏瓣花	植物
短序越桔	植物
高盆樱桃	植物
小白菜	植物
长戟叶蓼	植物
卵萼羊角拗	植物
奴草	植物
高茎毛兰	植物
多花黑麦草	植物
紫花清风藤	植物
有梗越橘	植物
纤细金腰	植物
国楣马先蒿	植物
短序香蒲	植物
马蒿	植物
膨囊嵩草	植物
毛蕊菊	植物
榄叶藤山柳	植物
北紫堇	植物
紫茎兰	植物
神农架铁线莲	植物
贵州芙蓉	植物
云南桉叶悬钩子	植物
肉色杜鹃	植物
蒙古韭	植物
偏花马兜铃	植物
贵州凤仙花	植物
喀什阿富汗杨	植物
灰岩虎耳草	植物
裂叶秋海棠	植物
长梗微孔草	植物
网脉大黄	植物
硬斗柯	植物
束伞女蒿	植物
中亚虫实	植物
泰国黄叶树	植物
囊谦翠雀花	植物
疏花虾脊兰	植物
狼尾草	植物
白毛长叶紫珠	植物
华尖药花	植物
锈毛西南花楸	植物
烈香黄耆	植物
螃蟹甲	植物
粉红滇藏杜鹃	植物
云南卫矛	植物
长叶毛鳞菊	植物
独龙十大功劳	植物
川陕花椒	植物
灰叶珍珠菜	植物
箭叶苔草	植物
九龙山凤仙花	植物
多脉鹅耳枥	植物
点花黄精	植物
总序蓟	植物
大叶寄树兰	植物
河岸阴山荠	植物
屏边开口箭	植物
陕西鹅耳枥	植物
净土树	植物
密叶苔草	植物
云南榧	植物
青皮刺	植物
硬齿猕猴桃	植物
拉达克碱茅	植物
祖子花	植物
长瓣扁担杆	植物
毛果兴安虫实	植物
山东山楂	植物
砂蓝刺头	植物
臂形草	植物
双花千里光	植物
台湾五针松	植物
东亚金发藓	植物
九连灯	植物
巨苞岩乌头	植物
粉叶玉凤花	植物
京竹	植物
狭叶五加	植物
天葵	植物
宜昌苔草	植物
野洋芋	植物
包头棘豆	植物
庙王柳	植物
樟叶西番莲	植物
宽脉珠子木	植物
斜叶马铃苣苔	植物
光叶石楠	植物
柴胡叶链荚豆	植物
小尖隐子草	植物
西南天门冬	植物
多齿吊石苣苔	植物
盆距兰	植物
广西流苏树	植物
三角槭	植物
毛叶榄仁	植物
华西四照花	植物
白背野扁豆	植物
湖北毛椴	植物
疏花蔷薇	植物
毛缘宽叶苔草	植物
西南木蓝	植物
红土瓜	植物
粗毛藤山柳	植物
宽苞棘豆	植物
阿拉伯胶树	植物
小兰屿蝴蝶兰	植物
钝萼唇柱苣苔	植物
雪峰山崖豆藤	植物
香兰	植物
虾衣草	植物
小叶九里香	植物
纤细薯蓣	植物
复羽叶栾树	植物
无柄玉叶金花	植物
米筛子	植物
淡紫荆芥	植物
厚边木犀	植物
银叶委陵菜	植物
胭木	植物
长萼蛇根草	植物
翅子罗汉果	植物
偃麦草	植物
异叶马斗铃	植物
钝叶山芝麻	植物
台湾三角槭	植物
还阳参	植物
白花洋紫荆	植物
毛花鹅观草	植物
湖北鹅耳枥	植物
华斜翼	植物
伴生苔草	植物
木根沿阶草	植物
小叶山梅花	植物
四角大柄菱	植物
大活	植物
卵叶茜草	植物
少叶黄杞	植物
河滩冬青	植物
云南地黄连	植物
周毛悬钩子	植物
崖县叶下珠	植物
三花悬钩子	植物
水剑草	植物
狭序拉拉藤	植物
密穗拳参	植物
美鳞杜鹃	植物
长萼木半夏	植物
曲竿箭竹	植物
薄叶锥	植物
无芒羊茅	植物
西北天门冬	植物
见毒消	植物
碎花溲疏	植物
西南马先蒿	植物
蒙蒿子	植物
阴郁马先蒿	植物
四川毛鳞菊	植物
秦岭无心菜	植物
短柄忍冬	植物
瓜子金	植物
须瓣开口箭	植物
凹叶木蓝	植物
大叶金丝桃	植物
垂叶黄精	植物
芒毛苣苔	植物
光梗毛柱铁线莲	植物
吕宋薯蓣	植物
苞毛茛	植物
兔耳草	植物
西藏对叶黄堇	植物
香智莫葛	植物
细唐松草	植物
水马桑	植物
莲座多花筋骨草	植物
地青干	植物
疏齿紫珠	植物
铁楣	植物
浅裂茶藨子	植物
青科榔	植物
蒙古柳	植物
叉枝蒿	植物
中华蚊母树	植物
金鱼草	植物
保山乌头	植物
曼青冈	植物
银毛树	植物
转枝莲	植物
白花杜鹃	植物
小花蝴蝶草	植物
短柄南星	植物
碎米蕨叶黄堇	植物
喉白草	植物
长梗紫菀	植物
山没药	植物
黑虎耳草	植物
细枝盐爪爪	植物
汶川小檗	植物
台湾鹿蹄草	植物
掌脉蝇子草	植物
云岭火绒草	植物
两广栝楼	植物
密花虎耳草	植物
八瘤菱	植物
毛黄椿木姜子	植物
光籽木槿	植物
乌蒙小檗	植物
湄公磨芋	植物
岷山鹅观草	植物
重叶莲	植物
广西粗筒苣苔	植物
米将子	植物
墨脱珍珠菜	植物
琼楠叶木姜子	植物
石龙藤	植物
断肠花	植物
茅根	植物
椭圆叶齿果草	植物
泡毛杜鹃	植物
纤弱早熟禾	植物
红果黄檀	植物
抽葶锥花	植物
薄叶滨紫草	植物
勐海山胡椒	植物
匙叶五加	植物
紫果冷杉	植物
展枝玉叶金花	植物
红芽木	植物
苏门答腊萝芙木	植物
裂叶玄参	植物
日本早熟禾	植物
朝鲜当归	植物
台北艾纳香	植物
台湾青藤	植物
鞘山芎	植物
钝叶华贵黄耆	植物
巴塘红景天	植物
虎阳刺	植物
天栌	植物
卡钦越桔	植物
短柱朝鲜柳	植物
岩凤尾蕨	植物
大果水翁	植物
红花檵木	植物
关山红门兰	植物
圆丛红景天	植物
少花紫堇	植物
首阳变豆菜	植物
越南胡颓子	植物
卷轴草	植物
茶槁楠	植物
裸茎囊瓣芹	植物
阿里山剪股颖	植物
田页蒿	植物
岩莴苣	植物
青阳苔草	植物
鄂西前胡	植物
网脉肉托果	植物
心叶幌伞枫	植物
多果工布乌头	植物
须弥白皮松	植物
山蔷薇	植物
粉质花马兜铃	植物
离根香	植物
聚果九节	植物
广东秃茶	植物
乳白垂花报春	植物
肉质叶蒿	植物
木里陷脉冬青	植物
巴山冷杉	植物
贯众叶溪边蕨	植物
小叶川芎	植物
南峤滇竹	植物
粉花蝇子草	植物
峨眉苔草	植物
白金花	植物
云南翅子藤	植物
具腺艾纳香	植物
大果西畴崖爬藤	植物
毛桂	植物
亮毛堇菜	植物
高檐蒲桃	植物
红花宿苞兰	植物
美观糙苏	植物
察隅獐牙菜	植物
弯齿盾果草	植物
三俭草	植物
歧伞星状龙胆	植物
大花驼蹄瓣	植物
苍山香茶菜	植物
细梗灰毛豆	植物
脆弱凤仙花	植物
错那蒿	植物
柏拉木	植物
光叶短绒槐	植物
小朱兰	植物
厚叶白点兰	植物
长尾钓樟	植物
低矮苔草	植物
踞叶竹节树	植物
麻栗坡鹅掌柴	植物
忍冬	植物
鸡腿果	植物
毛萼铁线莲	植物
冻原白蒿	植物
珍珠透骨草	植物
西藏鬼吹箫	植物
小花羊奶子	植物
曲枝补血草	植物
玉龙拉拉藤	植物
夜香树	植物
鞭枝虎耳草	植物
狗铃草	植物
五风草	植物
圆锥苔草	植物
灰叶	植物
二色卷瓣兰	植物
亮叶蚊母树	植物
粗茎贝母	植物
早熟虫实	植物
球果牧根草	植物
铁青刚	植物
三开瓢	植物
川甘火绒草	植物
绿果猕猴桃	植物
梅花草叶虎耳草	植物
滇梨	植物
宽叶鹅耳枥	植物
少脉山矾	植物
显脉獐牙菜	植物
鳞花草	植物
大花哥纳香	植物
北附地菜	植物
阿里山十大功劳	植物
五谷树	植物
少花藏苔草	植物
峨眉海桐	植物
假耧斗菜紫堇	植物
厚叶茶梨	植物
台南伽蓝菜	植物
心叶箭药藤	植物
蛛丝红纹马先蒿	植物
宽萼偏翅唐松草	植物
丽江拉拉藤	植物
无柄冷水花	植物
扁枝槲寄生	植物
乐昌含笑	植物
淡钟杜鹃	植物
香茹	植物
贵阳鹿蹄草	植物
新塔翠雀花	植物
小齿芒毛苣苔	植物
锚钩吻兰	植物
长角蝇子草	植物
大琴丝	植物
兰屿肉桂	植物
椭圆叶乌口树	植物
瑶山梭罗	植物
泸水沿阶草	植物
紫腺小花苣苔	植物
西川朴	植物
垂序卫矛	植物
两面针	植物
滨盐肤木	植物
紫花粗糙黄堇	植物
兎尾草	植物
无瓣蔊菜	植物
管叶槽舌兰	植物
檀树	植物
大叶川滇蔷薇	植物
齿缘西藏白珠	植物
紫月季花	植物
重齿槭	植物
吉粟草	植物
大叶观音草	植物
羽裂绢毛苣	植物
小花脓疮草	植物
细梗胡枝子	植物
刺茶美登木	植物
华马钱	植物
金鸡儿	植物
毛四叶律	植物
黄金茄	植物
密刺硕苞蔷薇	植物
短轴莠竹	植物
毛脉孩儿参	植物
鳞茎碱茅	植物
狭叶米口袋	植物
棒松	植物
毛枝柯	植物
平卧蓼	植物
房县槭	植物
狭叶小漆树	植物
白苞南星	植物
大叶石上莲	植物
翼蓟	植物
鼠尾南星	植物
成县马先蒿	植物
樟叶野桐	植物
紫叶兔耳草	植物
珠光绣球	植物
短亭石豆兰	植物
勐海石斛	植物
青背叶算盘子	植物
大花鳄嘴花	植物
琴叶毛蕊花	植物
翼刺花椒	植物
毗黎勒	植物
清明菜	植物
大根兰	植物
宁波三角槭	植物
山生虎耳草	植物
穗花	植物
伊朗棘豆	植物
广西大花藤	植物
相思豆	植物
黄埔鼠尾	植物
小叶桦	植物
香芹	植物
毛果栲	植物
毛梾	植物
微花藤	植物
毛地黄鼠尾草	植物
锐叶台北堇菜	植物
簕樘花椒	植物
覆瓦繁缕	植物
香港新木姜子	植物
假海桐	植物
厚皮灰木	植物
老鼠耳	植物
狭头风毛菊	植物
侧茎垂头菊	植物
长梗楼梯草	植物
金珠柳	植物
黄毛茛	植物
荇菜	植物
东方蓼	植物
亮叶鼠李	植物
贡山马蓝	植物
美毛含笑	植物
楝青	植物
长柱金丝桃	植物
红波罗花	植物
云贵叶下珠	植物
稀裂圆唇苣苔	植物
长苞尖药兰	植物
梵茜草	植物
川甘槭	植物
大卵叶虎刺	植物
九龙山榧树	植物
粗毛芒毛苣苔	植物
细姑木	植物
金毛杜英	植物
海南蒟	植物
海南新樟	植物
上思卷花丹	植物
波密翠雀花	植物
葱草	植物
胀管玉叶金花	植物
低矮通泉草	植物
葶立钟报春	植物
毛芽椴	植物
细叶香薷	植物
谷莠子	植物
毛萼杜鹃	植物
筒花马铃苣苔	植物
匙叶螺序草	植物
云南孔颖草	植物
短花水金京	植物
凉山悬钩子	植物
萱草	植物
单籽犁头尖	植物
红花羊蹄甲	植物
天山软紫草	植物
木本补血草	植物
尖舌黄耆	植物
多孔茨藻	植物
蒙自飞蛾藤	植物
益母草	植物
少脉羊蹄甲	植物
大叶南苏	植物
湿地黄耆	植物
建德杭州石荠苎	植物
黄栎	植物
黄毛楤木	植物
海茜树	植物
高山矮蒿	植物
椭圆果雪胆	植物
翅果菊	植物
鹿角锥	植物
卵叶杜鹃	植物
黄花圆叶报春	植物
簇花茶藨子	植物
秀英竹	植物
三裂叶白头婆	植物
九眼菊	植物
纤毛珍珠茅	植物
雅致柳叶菜	植物
赛楠	植物
六角英	植物
闭花兔儿风	植物
新木姜子	植物
网脉柿	植物
峨眉赛楠	植物
弯叶日中花	植物
昆明山海棠	植物
台湾罗汉松	植物
四川藤	植物
钮子七	植物
慕索凤仙花	植物
华宁藤	植物
篦子草	植物
牡丹藤	植物
猫儿姜	植物
锥序苎麻	植物
光枝长白忍冬	植物
小点地梅	植物
线叶无心菜	植物
沙生繁缕	植物
浙江山梅花	植物
澎湖大豆	植物
硬毛杜鹃	植物
三托藤	植物
光花狗尾草	植物
羊蹄甲	植物
蛛毛苣苔	植物
柔弱虎耳草	植物
樱叶柃	植物
丝梗楼梯草	植物
雀榕	植物
常绿禾叶繁缕	植物
棒丝黄精	植物
大花腋花黄芩	植物
台湾耳草	植物
四川毛蕊茶	植物
柃叶山矾	植物
暗黄杭子梢	植物
白棉子树	植物
枯鲁杜鹃	植物
锡金柳	植物
短瓣兰	植物
卵叶雷公藤	植物
蒟蒻	植物
长尾窄叶柃	植物
川鄂八宝	植物
箱根野青茅	植物
红叶树	植物
毛竹叶花椒	植物
软毛甘露子	植物
钝裂溲疏	植物
香海仙花	植物
长叶四棱草	植物
假北紫堇	植物
甜瓜	植物
大花莴苣	植物
孟加拉灯心草	植物
矛叶蹄盖蕨	植物
木莲金	植物
白楸	植物
木蝴蝶	植物
长画眉草	植物
膜荚黄芪	植物
厚叶悬钩子	植物
尖齿狗舌草	植物
多叶革叶兔耳草	植物
仙人桥	植物
生菜	植物
湘赣艾	植物
矮山姜	植物
博落迴	植物
抱茎细莴苣	植物
短帽大喙兰	植物
格脉黄精	植物
假如意草	植物
滇南木姜子	植物
巴山箬竹	植物
多芒莠竹	植物
光脊鹅观草	植物
大果马蹄荷	植物
疏花葶苈	植物
白毛金露梅	植物
谊柯	植物
长柄双花木	植物
拟囊果芹	植物
滇栲	植物
假野芝麻	植物
绒背蓟	植物
肥披碱草	植物
屏边柯	植物
穗花玄参	植物
黄桧	植物
秃叶红豆	植物
马氏宽果芥	植物
宁武乌头	植物
贡山凤仙花	植物
火焰兰	植物
橙花开口箭	植物
武鸣杜鹃	植物
黄总花草	植物
纤毛画眉草	植物
算盘楼梯草	植物
思茅红椿	植物
短柄吊球草	植物
密齿楼梯草	植物
近抱茎虎耳草	植物
溪楠	植物
鸭脚茶	植物
假山龙眼	植物
卡郎苔草	植物
印度蝇子草	植物
老苍子	植物
腰毛果	植物
澜沧荛花	植物
大厂茶	植物
半宿萼茶	植物
长柄油丹	植物
刺柄南星	植物
喀西茄	植物
碱地风毛菊	植物
糙叶五加	植物
多枝翠雀花	植物
对叶景天	植物
云南异木患	植物
糙叶千里光	植物
秀丽翠雀花	植物
刚毛白筋	植物
细轴蒲桃	植物
细叶碎米荠	植物
怒江球兰	植物
细刺五加	植物
褐毛稠李	植物
梵净山凤仙花	植物
狭苞斑种草	植物
大花田菁	植物
狭叶南边杜鹃	植物
糙叶大沙叶	植物
无叶莲	植物
白花叶	植物
牌钱树	植物
峨眉泽兰	植物
长舌香竹	植物
椭圆天芥菜	植物
簇花蛇根草	植物
玉山女贞	植物
灰杨柳	植物
长距无柱兰	植物
狭叶木犀榄	植物
美叶柯	植物
樟叶越桔	植物
玫红省沽油	植物
少斑姜	植物
朝鲜穗花	植物
直立委陵菜	植物
钧毛茜草	植物
长叶苎麻	植物
鸡尾木	植物
香菜	植物
云南欧李	植物
新疆驼蹄瓣	植物
四叶萝芙木	植物
龙脷叶	植物
太白野豌豆	植物
心叶雀梅藤	植物
寸草	植物
箭叶垂头菊	植物
红花来江藤	植物
厚皮丝栗	植物
宽叶独行形菜	植物
火媒草	植物
汤饭子	植物
羽裂黄鹌菜	植物
山兰	植物
白龙须	植物
密丛鹤虱	植物
刺葡萄	植物
贝叶越桔	植物
白玉山蔷薇	植物
掌叶榕	植物
无囊长距紫堇	植物
圆叶合头菊	植物
卵叶锦香草	植物
片马蒿	植物
猪尾巴	植物
藏南报春	植物
舌叶紫菀	植物
保亭叉柱花	植物
费尔氏马先蒿	植物
两面刺	植物
镰叶盆距兰	植物
出蕊木姜子	植物
钝萼景天	植物
北方獐牙菜	植物
匍枝委陵菜	植物
伏牛花	植物
黄桐	植物
骨牌蕨	植物
浩罕彩花	植物
阿尔泰瑞香	植物
川西蒲公英	植物
舞花姜	植物
峨眉黄肉楠	植物
七脉偏瓣花	植物
台钱草	植物
多叶唐松草	植物
长肩毛玉山竹	植物
毛叶鸡树条	植物
台氏管花马先蒿	植物
海南蜘蛛抱蛋	植物
小花楠	植物
翅枝马蓝	植物
玉山卫矛	植物
伞序臭黄荆	植物
樟味藜	植物
多花铁线莲	植物
凤凰木	植物
青海合头菊	植物
长唇羊耳蒜	植物
皱叶柳叶箬	植物
宽昭巴豆	植物
朱兰	植物
棱果谷木	植物
克拉克无心菜	植物
耳叶风车子	植物
沙苦荬菜	植物
柳叶旋覆花	植物
榄绿巴豆	植物
头花粉条儿菜	植物
金毛新木姜子	植物
具脊觿茅	植物
台蔗茅	植物
融安金柑	植物
拟工布乌头	植物
腺鼠刺	植物
短柄木藜芦	植物
公孙树	植物
卷毛杜鹃	植物
银叶杭子梢	植物
麻栗坡贝母兰	植物
短蕊山莓草	植物
兴安蛇床	植物
青皮竹	植物
墨脱长蒴苣苔	植物
红花合头菊	植物
云南红豆杉	植物
伊犁驼蹄瓣	植物
刺酸模	植物
宽柄杜鹃	植物
红脉忍冬	植物
大苞柳	植物
卵叶多舌飞蓬	植物
倒卵叶算盘子	植物
天山短舌菊	植物
滇东合耳菊	植物
刺芫荽	植物
大苗山柯	植物
鄂西南星	植物
瘤枝卫矛	植物
甘肃独活	植物
毛果枳椇	植物
鼠麹草	植物
纤梗茜草	植物
缩砂仁	植物
草头	植物
湖北三毛草	植物
陷脉鼠李	植物
蚊子草	植物
华南桂	植物
田紫草	植物
黄构	植物
疏毛磨芋	植物
藤荷包牡丹	植物
多毛小蜡	植物
丽江木蓝	植物
斋桑黄耆	植物
窄瓣鹿药	植物
山西乌头	植物
广西猕猴桃	植物
皱叶茶	植物
多节青兰	植物
无毛粉花绣线菊	植物
鸡柏紫藤	植物
中华菅	植物
叉柱花	植物
药虱药	植物
绿花安兰	植物
流石风玲草	植物
四川无心菜	植物
距药姜	植物
台湾岩芋	植物
蘡薁	植物
台湾乌头	植物
永宁杜鹃	植物
肿节石斛	植物
黄药子	植物
海南兰花蕉	植物
云南山壳骨	植物
毛核冬青	植物
大花百合	植物
水麻柳	植物
松毛翠	植物
劲直续断	植物
怒江枇杷	植物
山荆子	植物
勐腊新木姜子	植物
桃榄	植物
铁包金	植物
大白山茶	植物
林生凤仙花	植物
细画眉草	植物
绒毛苹婆	植物
短蕊青藤	植物
大花木巴戟	植物
褐苞蓍	植物
甲格黄堇	植物
扫帚菜	植物
疣点开口箭	植物
齿叶凤仙花	植物
朝鲜附地菜	植物
精致野豌豆	植物
北京锦鸡儿	植物
川西绿绒蒿	植物
滨海斑鸠菊	植物
驴子刺	植物
土密藤	植物
褐叶华丽杜鹃	植物
大花委陵菜	植物
亚中兔耳草	植物
裂舌橐吾	植物
芜菁还阳参	植物
马褂木	植物
峨眉悬钩子	植物
羊药头	植物
落叶松	植物
武威秋海棠	植物
线条芒毛苣苔	植物
野鸡尾	植物
异心紫堇	植物
白毛算盘子	植物
银露梅	植物
肉茎蛇根草	植物
唐古拉苔草	植物
尖峰润楠	植物
蒙古野韭	植物
火焰草	植物
长瓣铁线莲	植物
稻草石蒜	植物
复裂云南金莲花	植物
锐叶茴芹	植物
硬叶银穗草	植物
云岭虎耳草	植物
鬼针草	植物
一品红	植物
短梗麻叶冠唇花	植物
云南五加	植物
万字果	植物
大核果树	植物
洼皮冬青	植物
长苞木槿	植物
凉山羊茅	植物
资源冷杉	植物
广西铜锤草	植物
翅柄唇柱苣苔	植物
类尖头风毛菊	植物
显脉黄芩	植物
